0,24.3,44.3,2023,4,2,5,12,14,21,0,1
1,24.2,44.3,2023,4,2,5,12,14,23,0,1
2,24.3,44.0,2023,4,2,5,12,14,24,0,1
3,24.3,44.2,2023,4,2,5,12,14,25,0,1
4,24.3,44.3,2023,4,2,5,12,14,26,0,1
5,24.4,44.2,2023,4,2,5,12,14,28,0,1
6,24.3,44.0,2023,4,2,5,12,14,29,0,1
7,24.3,43.8,2023,4,2,5,12,14,36,0,1
8,24.2,44.0,2023,4,2,5,12,14,37,0,1
9,24.4,43.6,2023,4,2,5,12,14,38,0,1
